UPC1, Item, Descrption, Cost, Price, Category, SubCategory, SubCategory2, SubCategory3, Vendor, GR, GC, VR, VC, Total Inventory
40007356001,       RRGC7,All Gift Card,-,,,,,,,,,,,
40007357001,      RABNC6,Luxe Notecard,-,,,,,,,,,,,
40007358001,   , Let Them Eat Cupcakes ,0,12, Footwear , Socks ,  ,  ,  ,0,0,0,17,17
40007358001,        STM1,Let Them Eat Cupcakes,-,,,,,,,,,,,
40007359001,        STM2,Red Bird Crew,-,,,,,,,,,,,
40007360001,        STM3,Sasquatch Crew,-,,,,,,,,,,,
40007361001,        STM4,TRex Crew,-,,,,,,,,,,,
40007362001,        STM5,Super Hero Crew,-,,,,,,,,,,,
40007363001,   , Planets Crew ,0,12, Footwear , Socks ,  ,  ,  ,0,0,0,1,1
40007363001,        STM6,Planets Crew,-,,,,,,,,,,,
40007364001,        STM7,Large Bikes Crew,-,,,,,,,,,,,
40007365001,        STM8,Buck Crew,-,,,,,,,,,,,
40007366001,   , Ice Cream Knee ,0,12, Footwear  , Sock ,  ,  ,  ,0,0,1,4,5
40007366001,       STM20,Ice Cream Knee,-,,,,,,,,,,,
40007367001,        STM9,Sushi Crew,-,,,,,,,,,,,
40007368001,       STM10,Fox Crew,-,,,,,,,,,,,
40007369001,       STM11,Cheetah Crew,-,,,,,,,,,,,
40007370001,       STM12,Bunny Love Ankle,-,,,,,,,,,,,
40007371001,       STM13,Happy Birthday,-,,,,,,,,,,,
40007372001,   , Popsicle Crew ,0,9, Footwear , Socks ,  ,  ,  ,0,0,0,1,1
40007372001,       STM14,Popsicle Crew,-,,,,,,,,,,,
40007373001,       STM15,Diamond Crew,-,,,,,,,,,,,
40007374001,       STM16,Flamingo Crew,-,,,,,,,,,,,
40007375001,   , Night Owl Crew ,0,9, Footwear , Socks ,  ,  ,  ,0,0,0,1,1
40007375001,       STM17,Night Owl Crew,-,,,,,,,,,,,
40007376001,       STM18,DOGS Crew,-,,,,,,,,,,,
40007377001,       STM19,Celestial Elephant,-,,,,,,,,,,,
40007378001,   , Owl Journal ,0,16, Stationary , Notebook  ,  ,  ,  ,0,0,0,2,2
40007378001,      SOOWJ1,Owl Journal,-,,,,,,,,,,,
40007379001,   , Serious Issues Journal ,0,16, Stationary ,  ,  ,  ,  ,0,0,0,1,1
40007379001,      SOSIJ2,Serious Issues Journal,-,,,,,,,,,,,
40007380001,      SOSIJ3,Journal - Various,-,,,,,,,,,,,
40007381001,      SOJOU3,Journal - Various,-,,,,,,,,,,,
40007382001,      SOPMJ3,Photo Mini Journal,-,,,,,,,,,,,
40007383001,      SBDBF4,Blue Flower,-,,,,,,,,,,,
40007384001,      SBDBB5,Blue Bird,-,,,,,,,,,,,
40007385001,     SBDSIS6,Sisters,-,,,,,,,,,,,
40007386001,   , I Love You - Small ,0,56, Dicor ,  ,  ,  ,  ,0,0,0,1,1
40007386001,     SBDILU7,I Love You - Small,-,,,,,,,,,,,
40007387001,      SBDZZ8,Zig Zag,-,,,,,,,,,,,
40007388001,   , Baby Elephant ,0,60, Giftware , Stuffed Animal ,  ,  ,  ,0,0,0,2,2
40007388001,      SBDBE9,Baby Elephant,-,,,,,,,,,,,
40007389001,     SBDPCH1,Pouch,-,,,,,,,,,,,
40007390001,   , Your Day Will Go Pillow ,0,150, Dicor , Pillow ,  ,  ,  ,0,0,0,1,1
40007390001,     SBDPLW1,Your Day Will Go Pillow,-,,,,,,,,,,,
40007391001,      SBDHO4,Heart Ornament,-,,,,,,,,,,,
40007392001,   , Everything Horse ,0,400, Dicor ,  ,  ,  ,  ,0,0,0,1,1
40007392001,     SBDHRS4,Everything Horse,-,,,,,,,,,,,
40007393001,     SZPTNC2,Zip Tunic,-,,,,,,,,,,,
40007394001,      SLBXY2,Love Boxy 2,-,,,,,,,,,,,
40007395001,       SY2TH,Two-Tone Heart,-,,,,,,,,,,,
40007396001,     SYSCHB2,Slouchy Black,-,,,,,,,,,,,
40007397001,      SYPLM3,Palms White,-,,,,,,,,,,,
40007398001,     SYVMAR5,V-Neck Marine,-,,,,,,,,,,,
40007399001,     SGBXCD5,Boxd Cards,-,,,,,,,,,,,
40007400001,     SGDART3,Daisy Art,-,,,,,,,,,,,
40007401001,     TTKRYD1,Kerry Dress,-,,,,,,,,,,,
40007402001,      TTMOE9,Moe Gray,-,,,,,,,,,,,
40007403001,      TTCHD3,Chase Dip,-,,,,,,,,,,,
40007404001,      TTAUD6,Audry,-,,,,,,,,,,,
40007405001,      TTMOE9,Moe Gray,-,,,,,,,,,,,
40007406001,      TTVIV1,Liviana,-,,,,,,,,,,,
40007407001,      TTPCH2,Peaches,-,,,,,,,,,,,
40007408001,     UCPDBS2,Paddle Brush,-,,,,,,,,,,,
40007409001,     VEARST2,Earring Studs - Various,-,,,,,,,,,,,
40007410001,     VSTDAN3,Stud Dangles,-,,,,,,,,,,,
40007411001,      VNCK45,Necklace Various,-,,,,,,,,,,,
40007412001,      VNCK34,Necklace Various,-,,,,,,,,,,,
40007413001,      VNCK32,Necklace Various,-,,,,,,,,,,,
40007414001,      VNCK28,Necklace Various,-,,,,,,,,,,,
40007415001,      VNCK26,Necklace Various,-,,,,,,,,,,,
40007416001,      VDALL3,ALL,-,,,,,,,,,,,
40007417001,       VPWS1,Pencil w/saying,-,,,,,,,,,,,
40007418001,       PCUP2,Pencil Cup,-,,,,,,,,,,,
40007419001,      VFRME7,Adored Frame,-,,,,,,,,,,,
40007420001,      VFRME8,Whole Heart Frame,-,,,,,,,,,,,
40007421001,   , Metal Flower ,0,3,  ,  ,  ,  ,  ,0,0,0,1,1
40007421001,     VMFLW27,Metal Flower,-,,,,,,,,,,,
40007422001,     VSTNCK3,Agate/Stone Necklace,-,,,,,,,,,,,
40007423001,      VMGNTS,Magnets,-,,,,,,,,,,,
40007424001,   , Flask 6oz. ,0,22, Giftware ,  ,  ,  , Fred&Friends ,0,0,0,3,3
40007424001,      VFLSK6,Flask 6oz.,-,,,,,,,,,,,
40007425001,      VFLSK8,Flask 8oz.,-,,,,,,,,,,,
40007426001,     VBRCBD1,Bracelets  Beaded,-,,,,,,,,,,,
40007427001,     VBRSTN2,Bracelets w/Stones,-,,,,,,,,,,,
40007428001,       VBRC5,Bracelet,-,,,,,,,,,,,
40007429001,       VBRC6,Bracelet,-,,,,,,,,,,,
40007430001,      VCORS1,Corsage,-,,,,,,,,,,,
40007431001,      VNCK50,Necklace Various,-,,,,,,,,,,,
40007432001,      VNCK40,Necklace Various,-,,,,,,,,,,,
40007433001,      VNCK38,Necklace Various,-,,,,,,,,,,,
40007434001,      VNCK36,Necklace Various,-,,,,,,,,,,,
40007435001,      VNCK34,Necklace Various,-,,,,,,,,,,,
40007436001,      VNCK24,Necklace Various,-,,,,,,,,,,,
40007437001,      VNCK20,Necklace Various,-,,,,,,,,,,,
40007438001,     VJWLBX2,Jewelry Box,-,,,,,,,,,,,
40007439001,   , Flask ,0,24, Giftware ,  ,  ,  , Fred&Friends ,0,0,0,1,1
40007439001,       TF802,Flask,-,,,,,,,,,,,
40007440001,      WLSTR2,Star,-,,,,,,,,,,,
40007441001,   , Heart ,0,99, Apparel ,  ,  ,  ,  ,0,0,0,4,4
40007441001,      WLHRT3,Heart,-,,,,,,,,,,,
40007442001,       WWGC1,All Gift Card,-,,,,,,,,,,,
40007443001,      WFPMG4,Purple Magic,-,,,,,,,,,,,
40007444001,      WFBBJ7,BBJ Fox Fur,-,,,,,,,,,,,
40007445001,       WFRW8,BBJ Red Wash,-,,,,,,,,,,,
40007446001,     WFBLRG1,Blue Raglan,-,,,,,,,,,,,
40007447001,     WFSMBL1,Smart Blond,-,,,,,,,,,,,
40007448001,     WFSBSS2,Smart Blond SS,-,,,,,,,,,,,
40007449001,      WFGTH2,Girlfriend Thermal,-,,,,,,,,,,,
40007450001,      WFLST9,Love Story,-,,,,,,,,,,,
40007451001,     WFBBJS1,BBJ Stripe,-,,,,,,,,,,,
40007452001,     WTTNCL3,Dbl Tunic Lavender,-,,,,,,,,,,,
40007453001,     WTSCHG7,Slouch Grapefruit,-,,,,,,,,,,,
40007454001,     WTSCHT8,Slouchy Tangerine,-,,,,,,,,,,,
40007455001,     WTTWST9,Twisted Tomato,-,,,,,,,,,,,
40007456001,     WTTWSTB,Twisted Black,-,,,,,,,,,,,
40007457001,     WTSCHCH,Slouchy Chrome,-,,,,,,,,,,,
40007458001,      WTSSS8,Slouchy SS,-,,,,,,,,,,,
40007459001,     WTTWST1,Twisted Grey,-,,,,,,,,,,,
40007460001,     WTSCHF4,Slouchy Fogg,-,,,,,,,,,,,
40007461001,      WTPPNT,Pocket Pant Black,-,,,,,,,,,,,
40007462001,   , Pewter Sz. 6 ,0,78, Footwear  , Flat ,  ,  , Yosi ,0,0,0,2,2
40007462001,      YSPSZ6,Pewter Sz. 6,-,,,,,,,,,,,
40007463001,   , Pewter Sz. 7 ,0,78, Footwear  , Flat ,  ,  , Yosi ,0,0,0,1,1
40007463001,      YSPSZ7,Pewter Sz. 7,-,,,,,,,,,,,
40007464001,      YSPSZ8,Pewter Sz. 8,-,,,,,,,,,,,
40007465001,   , Black Sz. 6 ,0,78, Footwear  , Flat ,  ,  , Yosi ,0,0,0,2,2
40007465001,      YSBSZ6,Black Sz. 6,-,,,,,,,,,,,
40007466001,   , Black Sz. 7 ,0,78, Footwear  , Flat ,  ,  , Yosi ,0,0,0,3,3
40007466001,      YSBSZ7,Black Sz. 7,-,,,,,,,,,,,
40007467001,      YSBSZ8,Black Sz. 8,-,,,,,,,,,,,
40007468001,   , Black Sz. 9 ,0,78, Footwear  , Flat ,  ,  , Yosi ,0,0,0,4,4
40007468001,      YSBSZ9,Black Sz. 9,-,,,,,,,,,,,
40007469001,   , Black Sz. 10 ,0,78, Footwear  , Flat ,  ,  , Yosi ,0,0,0,2,2
40007469001,     YSBSZ10,Black Sz. 10,-,,,,,,,,,,,
40007470001,     YSBSZ11,Black Sz. 11,-,,,,,,,,,,,
40007471001,     YSBGSZ6,Beige Sz. 6,-,,,,,,,,,,,
40007472001,     YSBGSZ7,Beige Sz. 7,-,,,,,,,,,,,
40007473001,     YSBGSZ8,Beige Sz. 8,-,,,,,,,,,,,
40007474001,     YSBGSZ9,Beige Sz. 9,-,,,,,,,,,,,
40007475001,   , Beige Sz. 10 ,0,78, Footwear  , Flat ,  ,  , Yosi ,0,0,0,1,1
40007475001,    YSBGSZ10,Beige Sz. 10,-,,,,,,,,,,,
40007476001,    YSBGSZ11,Beige Sz. 11,-,,,,,,,,,,,
40007478001,       QS223,I Love You Soap,$1.75 ,,,,,,,,,,,
40007479001,       QS226,Bitches Get Stuff Done,$1.75 ,,,,,,,,,,,
40007480001,       QS206,Beautiful Day,$1.75 ,,,,,,,,,,,
40007481001,       QS201,Stay Away,$1.75 ,,,,,,,,,,,
40007482001,       QS205,Grace  Dignity Soap,$1.75 ,,,,,,,,,,,
40007483001,       QS215,I Don't Like U Soap,$1.75 ,,,,,,,,,,,
40007484001,       QS202,Women From Vaginas Soap,$1.75 ,,,,,,,,,,,
40007485001,       QS211,Stop Demonizing Soap,$1.75 ,,,,,,,,,,,
40007486001,       QS229,Angel Brand Soap,$1.75 ,,,,,,,,,,,
40007487001,       QS218,You Disgust Me Soap,$1.75 ,,,,,,,,,,,
40007488001,       QS222,Hey Girl Hey Soap,$1.75 ,,,,,,,,,,,
40007489001,       QS225,Hellraiser Soap,$1.75 ,,,,,,,,,,,
40007490001,       QQ612,Scooping My Poop Hand Sanitizer,$2.75 ,,,,,,,,,,,
40007491001,       QQ603,Maybe You Touched Hand Sanitizer,$2.75 ,,,,,,,,,,,
40007492001,       QQ600,Bitch Slap Germs Hand Sanitizer,$2.75 ,,,,,,,,,,,
40007493001,       QQ624,Shit in the Woods Hand Sanitizer,$2.75 ,,,,,,,,,,,
40007494001,   , Hand Sanitizer ,0,5, Footwear  , Sock ,  ,  ,  ,0,0,2,7,9
40007494001,       QQ625,Hand Sanitizer,$2.75 ,,,,,,,,,,,
40007495001,       QQ621,Thanks for Holding Back Hand Sanitizer,$2.75 ,,,,,,,,,,,
40007496001,       QS200,Hey Flawless Socks,$1.75 ,,,,,,,,,,,
40007497001,       QS207,You're Beautiful Socks,$1.75 ,,,,,,,,,,,
40007498001,       QS220,Ooh La La Socks,$1.75 ,,,,,,,,,,,
40007499001,       SW422,Hellraiser Socks,$4.50 ,,,,,,,,,,,
40007500001,       SW442,Don't Judge Me Socks,$4.50 ,,,,,,,,,,,
40007501001,   , I Don't Care Socks ,0,10, Footwear , Socks ,  ,  ,  ,0,0,0,1,1
40007501001,       SW445,I Don't Care Socks,$4.50 ,,,,,,,,,,,
40007502001,       SW423,I Hate Everyone Too Socks,$4.50 ,,,,,,,,,,,
40007503001,   , Blue Q Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,4,9,13
40007503001,       SW436,Blue Q Socks,$4.50 ,,,,,,,,,,,
40007504001,       SW424,My Favorite Salad Socks,$4.25 ,,,,,,,,,,,
40007505001,   , You Rocketh Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,2,3
40007505001,       SW615,You Rocketh Socks,$4.25 ,,,,,,,,,,,
40007506001,   , Thou Art The Bomb Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,4,5
40007506001,       SW616,Thou Art The Bomb Socks,$4.25 ,,,,,,,,,,,
40007507001,   , Runnin' The World Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,3,1,4
40007507001,       SW617,Runnin' The World Socks,$4.50 ,,,,,,,,,,,
40007508001,   , Stay Away From Assholes Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,0,1
40007508001,       SW421,Stay Away From Assholes Socks,$4.50 ,,,,,,,,,,,
40007509001,   , La-Di-Da Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007509001,       SW437,La-Di-Da Socks,$4.50 ,,,,,,,,,,,
40007510001,   , Compulsively Awesome Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007510001,       SW405,Compulsively Awesome Socks,$4.50 ,,,,,,,,,,,
40007511001,   , Duchess of Sasstown Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,0,1
40007511001,       SW462,Duchess of Sasstown Socks,$4.50 ,,,,,,,,,,,
40007512001,   , Cute but Psycho Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,0,1
40007512001,       SW459,Cute but Psycho Socks,$4.50 ,,,,,,,,,,,
40007513001,       SW457,Asshole Everywhere Socks,$4.50 ,,,,,,,,,,,
40007514001,   , Not the Boss Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007514001,       SW400,Not the Boss Socks,$4.50 ,,,,,,,,,,,
40007515001,   , Sock Whore Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007515001,       SW401,Sock Whore Socks,$4.50 ,,,,,,,,,,,
40007516001,   , You're Beautiful Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,0,1
40007516001,       SW404,You're Beautiful Socks,$4.50 ,,,,,,,,,,,
40007517001,   , Morning. No Thanks Socks ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007517001,       SW452,Morning. No Thanks Socks,$4.50 ,,,,,,,,,,,
40007518001,       SW428,I Have Vague Feelings Socks,$2.00 ,,,,,,,,,,,
40007519001,   , Financial Disaster Coin Purse ,0,5, Accessory ,  ,  ,  ,  ,0,0,0,1,1
40007519001,       QA571,Financial Disaster Coin Purse,$2.00 ,,,,,,,,,,,
40007520001,       QA563,Change is Good Coin Purse,$2.00 ,,,,,,,,,,,
40007521001,       QA564,Mo Money Mo Prob Coin Purse,$2.00 ,,,,,,,,,,,
40007522001,       QA566,Big Bucks Coin Purse,$2.00 ,,,,,,,,,,,
40007523001,       QA568,Penny-Pincher Coin Purse,$2.00 ,,,,,,,,,,,
40007524001,       QA554,Bringin' Home Bacon Coin Purse,$2.75 ,,,,,,,,,,,
40007525001,       QA751,License Pencil Case,$2.75 ,,,,,,,,,,,
40007526001,   , Super Discrete Pencil Case ,0,12, Accessory , Pouch ,  ,  ,  ,0,0,0,1,1
40007526001,       QA744,Super Discrete Pencil Case,$5.25 ,,,,,,,,,,,
40007527001,   , BBQ Men's Socks ,0,12, Footwear , Socks ,  ,  ,  ,0,0,0,3,3
40007527001,       SW816,BBQ Men's Socks,$5.25 ,,,,,,,,,,,
40007528001,   , Sunday Men's Socks ,0,12, Footwear , Socks ,  ,  ,  ,0,0,0,1,1
40007528001,       SW814,Sunday Men's Socks,$5.25 ,,,,,,,,,,,
40007529001,   , Golf Men's Socks ,0,12, Footwear , Socks ,  ,  ,  ,0,0,0,3,3
40007529001,       SW813,Golf Men's Socks,$5.25 ,,,,,,,,,,,
40007530001,   , Video Games Men's Socks ,0,12, Footwear , Socks ,  ,  ,  ,0,0,0,7,7
40007530001,       SW815,Video Games Men's Socks,$5.25 ,,,,,,,,,,,
40007531001,   , Hark! Brewery Men's Socks ,0,12, Footwear  , Sock ,  ,  ,  ,0,0,3,20,23
40007531001,       SW818,Hark! Brewery Men's Socks,$5.25 ,,,,,,,,,,,
40007532001,   , Head Massager ,0,4, Giftware  ,  ,  ,  , Fred&Friends ,0,0,1,5,6
40007532001,22234,Head Massager,$1.75 ,,,,,,,,,,,
40007533001,   , Clever Fox Pen ,0,4, Giftware  ,  ,  ,  , Fred&Friends ,0,0,1,1,2
40007533001,50925,Clever Fox Pen,$1.50 ,,,,,,,,,,,
40007534001,   , XL Wine Glass ,0,12, Giftware  , Wine Glass  ,  ,  , Fred&Friends ,0,0,1,3,4
40007534001,49799,XL Wine Glass,$5.50 ,,,,,,,,,,,
40007535001,   , Fox Jewelry Tray ,0,13, Giftware ,  ,  ,  ,  ,0,0,0,1,1
40007535001,50368,Fox Jewelry Tray,$6.00 ,,,,,,,,,,,
40007536001,50269,Fox Jewelry Box,$5.00 ,,,,,,,,,,,
40007537001,   , Squirrel Jewelry Box ,0,11, Giftware  ,  ,  ,  , Fred&Friends ,0,0,2,0,2
40007537001,50870,Squirrel Jewelry Box,$5.00 ,,,,,,,,,,,
40007538001,   , Dead Sexy Parfum ,0,30, Bath/Body , Parfum ,  ,  ,  ,0,0,0,5,5
40007538001,        16C6,Dead Sexy Parfum,$15.00 ,,,,,,,,,,,
40007539001,       16C15,French Kiss Parfum,$15.00 ,,,,,,,,,,,
40007540001,       16C17,Paper and Cotton Parfum,$15.00 ,,,,,,,,,,,
40007541001,   , Le Petit Parfum ,0,30, Bath/Body , Parfum ,  ,  ,  ,0,0,0,11,11
40007541001,        16C2,Le Petit Parfum,$15.00 ,,,,,,,,,,,
40007542001,        16B2,Le Petit Handcreme,$10.00 ,,,,,,,,,,,
40007543001,       16TB2,TESTER Le Petit Handcreme,$5.00 ,,,,,,,,,,,
40007544001,   , French Kiss Handcreme ,0,20, Bath/Body , Handcreme ,  ,  ,  ,0,0,0,7,7
40007544001,       16B15,French Kiss Handcreme,$10.00 ,,,,,,,,,,,
40007545001,      16TB15,TESTER French Kiss Handcreme,$5.00 ,,,,,,,,,,,
40007546001,        16L4,Honey Blossom Lipbalm,$5.00 ,,,,,,,,,,,
40007547001,   , Cherry Bomb Lipbalm ,0,10, Bath/Body ,  ,  ,  ,  ,0,0,0,1,1
40007547001,        16L8,Cherry Bomb Lipbalm,$5.00 ,,,,,,,,,,,
40007548001,   , Let Them Eat Cake Lipbalm ,0,10, Bath/Body ,  ,  ,  ,  ,0,0,0,1,1
40007548001,        16L1,Let Them Eat Cake Lipbalm,$5.00 ,,,,,,,,,,,
40007549001,        16L7,Rose Water Lipbalm,$5.00 ,,,,,,,,,,,
40007550001,        16L9,Candied Violet Lipbalm,$5.00 ,,,,,,,,,,,
40007551001,        16C9,Kobuki Parfum,$15.00 ,,,,,,,,,,,
40007552001,       16C52,Sugar Parfum,$15.00 ,,,,,,,,,,,
40007553001,       16C13,Song in D Minor Parfum,$15.00 ,,,,,,,,,,,
40007554001,   , Gin and Rose Water Parfum ,0,30, Bath/Body , Parfum ,  ,  ,  ,0,0,0,9,9
40007554001,       16C12,Gin and Rose Water Parfum,$15.00 ,,,,,,,,,,,
40007555001,   , Let Them Eat Cake Parfum ,0,30, Bath/Body , Parfum ,  ,  ,  ,0,0,0,4,4
40007555001,       16C11,Let Them Eat Cake Parfum,$15.00 ,,,,,,,,,,,
40007556001,       16C10,Honey and the Moon Parfum,$15.00 ,,,,,,,,,,,
40007557001,   , Eden Parfum ,0,30, Bath/Body , Parfum ,  ,  ,  ,0,0,0,5,5
40007557001,        16C3,Eden Parfum,$15.00 ,,,,,,,,,,,
40007558001,      16TC10,TESTER Honey and the Moon,$5.00 ,,,,,,,,,,,
40007559001,      16TC11,TESTER Let Them Eat Cake,$5.00 ,,,,,,,,,,,
40007560001,      16TC12,TESTER Gin and Rosewater,$5.00 ,,,,,,,,,,,
40007561001,      16TC13,TESTER Song in D Minor,$5.00 ,,,,,,,,,,,
40007562001,      16TC15,TESTER French Kiss,$5.00 ,,,,,,,,,,,
40007563001,      16TC17,TESTER Paper and Cotton,$5.00 ,,,,,,,,,,,
40007564001,       16TC2,TESTER Le Petit,$5.00 ,,,,,,,,,,,
40007565001,       16TC3,TESTER Eden,$5.00 ,,,,,,,,,,,
40007566001,      16TC52,TESTER Sugar Sugar,$5.00 ,,,,,,,,,,,
40007567001,       16TC6,TESTER Dead Sexy,$5.00 ,,,,,,,,,,,
40007568001,       16TC9,TESTER Kobuki,$5.00 ,,,,,,,,,,,
40007569001,   , Honey and the Moon Handcreme ,0,20, Bath/Body , Handcreme ,  ,  ,  ,0,0,0,5,5
40007569001,       16B10,Honey and the Moon Handcreme,$10.00 ,,,,,,,,,,,
40007570001,   , Let Them Eat Cake Handcreme ,0,20, Bath/Body , Handcreme ,  ,  ,  ,0,0,0,3,3
40007570001,       16B11,Let Them Eat Cake Handcreme,$10.00 ,,,,,,,,,,,
40007571001,   , Gin and Rose Water Handcreme ,0,20, Bath/Body , Handcreme ,  ,  ,  ,0,0,0,11,11
40007571001,       16B12,Gin and Rose Water Handcreme,$10.00 ,,,,,,,,,,,
40007572001,   , Song in D Minor Handcreme ,0,20, Bath/Body , Handcreme ,  ,  ,  ,0,0,0,7,7
40007572001,       16B13,Song in D Minor Handcreme,$10.00 ,,,,,,,,,,,
40007573001,   , Eden Handcreme ,0,20, Bath/Body , Handcreme ,  ,  ,  ,0,0,0,10,10
40007573001,        16B3,Eden Handcreme,$10.00 ,,,,,,,,,,,
40007574001,   , Dead Sexy Handcreme ,0,20, Bath/Body , Handcreme ,  ,  ,  ,0,0,0,1,1
40007574001,        16B6,Dead Sexy Handcreme,$10.00 ,,,,,,,,,,,
40007575001,   , Kabuki Handcreme ,0,20, Bath/Body , Handcreme ,  ,  ,  ,0,0,0,10,10
40007575001,        16B9,Kabuki Handcreme,$10.00 ,,,,,,,,,,,
40007576001,      16TB10,TESTER Honey and the Moon Handcreme,$5.00 ,,,,,,,,,,,
40007577001,      16TB11,TESTER Let Them Eat Cake Handcreme,$5.00 ,,,,,,,,,,,
40007578001,      16TB12,TESTER Gin and Rosewater Handcreme,$5.00 ,,,,,,,,,,,
40007579001,      16TB13,TESTER Song in D Minor Handcreme,$5.00 ,,,,,,,,,,,
40007580001,       16TB3,TESTER Eden Handcreme,$5.00 ,,,,,,,,,,,
40007581001,       16TB6,TESTER Dead Sexy Handcreme,$5.00 ,,,,,,,,,,,
40007582001,       16TB9,TESTER Kabuki Handcreme,$5.00 ,,,,,,,,,,,
40007583001,        16R2,Rose with Bees Bubble Bath,$18.00 ,,,,,,,,,,,
40007584001,        16R6,Skull with Roses Bubble Bath,$18.00 ,,,,,,,,,,,
40007585001,   , Le Petit Handcreme ,0,20, Bath/Body , Handcreme ,  ,  ,  ,0,0,0,3,3
40007585001,        16B2,Le Petit Handcreme,$10.00 ,,,,,,,,,,,
40007586001,   , Sweet Crhme Lip Balm ,0,10, Bath/Body ,  ,  ,  ,  ,0,0,0,2,2
40007586001,        16L5,Sweet Cr?me Lip Balm,$5.00 ,,,,,,,,,,,
40007587001,   , Plunge Bottlestopper ,0,9, Giftware  ,  ,  ,  , Fred&Friends ,0,0,2,3,5
40007587001,         WPL,Plunge Bottlestopper,$4.00 ,,,,,,,,,,,
40007588001,   , Banana Bottlestopper ,0,9, Footwear  , Sock ,  ,  ,  ,0,0,2,5,7
40007588001,      TOPBAN,Banana Bottlestopper,$4.00 ,,,,,,,,,,,
40007589001,   , Pickled Bottlestopper ,0,10, Giftware  ,  ,  ,  , Fred&Friends ,0,0,2,1,3
40007589001,      PICKLE,Pickled Bottlestopper,$4.50 ,,,,,,,,,,,
40007590001,   , Moby Dick Party Picks ,0,13, Giftware  ,  ,  ,  , Fred&Friends ,0,0,1,2,3
40007590001,        MOBY,Moby Dick Party Picks,$6.00 ,,,,,,,,,,,
40007591001,   , Tapped Aerator ,0,15, Giftware  ,  ,  ,  ,  ,0,0,1,2,3
40007591001,5152899,Tapped Aerator,$7.00 ,,,,,,,,,,,
40007592001,   , Wine Lives Markers ,0,11, Footwear  , Sock ,  ,  ,  ,0,0,1,3,4
40007592001,5152925,Wine Lives Markers,$5.00 ,,,,,,,,,,,
40007593001,   , Sauced Measurer ,0,18, Giftware  , Wine Glass  ,  ,  , Fred&Friends ,0,0,2,3,5
40007593001,      SAUCED,Sauced Measurer,$8.00 ,,,,,,,,,,,
40007594001,   , Coq Au Vin Wine Stopper ,0,11, Giftware  ,  ,  ,  , Fred&Friends ,0,0,1,3,4
40007594001,         CAV,Coq Au Vin Wine Stopper,$5.00 ,,,,,,,,,,,
40007595001,   , Cake Candelabra ,0,9, Giftware  ,  ,  ,  , Fred&Friends ,0,0,2,3,5
40007595001,       CKCAN,Cake Candelabra,$4.00 ,,,,,,,,,,,
40007596001,   , Dishwasher Sign ,0,8, Giftware  ,  ,  ,  , Fred&Friends ,0,0,1,1,2
40007596001,        FLIP,Dishwasher Sign,$3.50 ,,,,,,,,,,,
40007597001,   , MonKEYS ,0,6, Giftware  ,  ,  ,  , Fred&Friends ,0,0,1,4,5
40007597001,        MKEY,MonKEYS,$2.50 ,,,,,,,,,,,
40007598001,   , FreaKEYS ,0,8, Giftware  ,  ,  ,  , Fred&Friends ,0,0,1,2,3
40007598001,       FREAK,FreaKEYS,$3.50 ,,,,,,,,,,,
40007599001,5171447,Cheep Eats Bird Feeder,$10.00 ,,,,,,,,,,,
40007600001,   , Swing Time Bird Feeder ,0,13, Giftware , Bird Feeder ,  ,  , Fred&Friemds ,0,0,0,1,1
40007600001,5132177,Swing Time Bird Feeder,$6.00 ,,,,,,,,,,,
40007601001,   , Borrow My Pen ,0,8, Giftware ,  ,  ,  , Fred&Friends ,0,0,0,7,7
40007601001,         BMP,Borrow My Pen,$3.50 ,,,,,,,,,,,
40007602001,   , Murder Ink Pad and Pen ,0,13, Giftware  ,  ,  ,  , Fred&Friends ,0,0,2,3,5
40007602001,        MINK,Murder Ink Pad and Pen,$6.00 ,,,,,,,,,,,
40007603001,   , Unzipped Glass Bag ,0,23, Giftware  ,  ,  ,  , Fred&Friends ,0,0,1,1,2
40007603001,       UNZIP,Unzipped Glass Bag,$10.50 ,,,,,,,,,,,
40007604001,   , Shine Bright Necklace ,0,14, Accessory  , Necklace ,  ,  , Luckey Feather ,0,0,4,1,5
40007604001,     SBNASST,Shine Bright Necklace,$6.00 ,,,,,,,,,,,
40007605001,   , Friendship Necklace ,0,17, Accessory  , Necklace ,  ,  , Luckey Feather ,0,0,2,4,6
40007605001,     FRNASST,Friendship Necklace,$7.50 ,,,,,,,,,,,
40007606001,   , State Necklace ,0,14, Accessory  , Necklace ,  ,  , Luckey Feather ,0,0,1,2,3
